Dates,PX_LAST
10/6/2022,3.8236
10/7/2022,3.8814
10/10/2022,3.8814
10/11/2022,3.947
10/12/2022,3.8962
10/13/2022,3.9435
10/14/2022,4.0184
10/17/2022,4.0104
10/18/2022,4.0066
10/19/2022,4.1335
10/20/2022,4.2283
10/21/2022,4.2167
10/24/2022,4.2424
10/25/2022,4.1021
10/26/2022,4.0028
10/27/2022,3.9187
10/28/2022,4.0123
10/31/2022,4.0478
11/1/2022,4.0419
11/2/2022,4.1005
11/3/2022,4.1469
11/4/2022,4.1584
11/7/2022,4.2135
11/8/2022,4.1234
11/9/2022,4.0923
11/10/2022,3.8125
11/11/2022,3.8125
11/14/2022,3.8536
11/15/2022,3.7696
11/16/2022,3.6899
11/17/2022,3.7657
11/18/2022,3.8288
11/21/2022,3.8269
11/22/2022,3.7559
11/23/2022,3.6927
11/24/2022,3.6927
11/25/2022,3.6776
11/28/2022,3.6812
11/29/2022,3.7441
11/30/2022,3.6054
12/1/2022,3.5048
12/2/2022,3.4862
12/5/2022,3.5736
12/6/2022,3.5314
12/7/2022,3.4169
12/8/2022,3.4819
12/9/2022,3.5783
12/12/2022,3.6113
12/13/2022,3.5012
12/14/2022,3.4774
12/15/2022,3.4463
12/16/2022,3.4822
12/19/2022,3.5846
12/20/2022,3.6825
12/21/2022,3.662
12/22/2022,3.6786
12/23/2022,3.7472
12/26/2022,3.7472
12/27/2022,3.8411
12/28/2022,3.8827
12/29/2022,3.8145
12/30/2022,3.8748
1/2/2023,3.8748
1/3/2023,3.7389
1/4/2023,3.6827
1/5/2023,3.7181
1/6/2023,3.558
1/9/2023,3.5321
1/10/2023,3.6188
1/11/2023,3.5392
1/12/2023,3.44
1/13/2023,3.5035
1/16/2023,3.5035
1/17/2023,3.5476
1/18/2023,3.3698
1/19/2023,3.3915
1/20/2023,3.4787
1/23/2023,3.5098
1/24/2023,3.4527
1/25/2023,3.4416
1/26/2023,3.4947
1/27/2023,3.5035
1/30/2023,3.5366
1/31/2023,3.5069
2/1/2023,3.4166
2/2/2023,3.3927
2/3/2023,3.5246
2/6/2023,3.6399
2/7/2023,3.6735
2/8/2023,3.6098
2/9/2023,3.6579
2/10/2023,3.732
2/13/2023,3.7016
2/14/2023,3.7435
2/15/2023,3.8049
2/16/2023,3.8608
2/17/2023,3.8148
2/20/2023,3.8148
2/21/2023,3.9525
2/22/2023,3.9156
2/23/2023,3.8768
2/24/2023,3.9432
2/27/2023,3.9141
2/28/2023,3.92
3/1/2023,3.9925
3/2/2023,4.0556
3/3/2023,3.9517
3/6/2023,3.9577
3/7/2023,3.9637
3/8/2023,3.9913
3/9/2023,3.9032
3/10/2023,3.6987
3/13/2023,3.5732
3/14/2023,3.6892
3/15/2023,3.4548
3/16/2023,3.577
3/17/2023,3.4286
3/20/2023,3.4847
3/21/2023,3.6094
3/22/2023,3.4341
3/23/2023,3.4266
3/24/2023,3.3762
3/27/2023,3.5299
3/28/2023,3.5696
3/29/2023,3.5639
3/30/2023,3.5488
3/31/2023,3.4676
4/3/2023,3.4114
4/4/2023,3.3387
4/5/2023,3.3108
4/6/2023,3.305
4/7/2023,3.3906
4/10/2023,3.4168
4/11/2023,3.4262
4/12/2023,3.3906
4/13/2023,3.4449
4/14/2023,3.5128
4/17/2023,3.6004
4/18/2023,3.5756
4/19/2023,3.5908
4/20/2023,3.5318
4/21/2023,3.5718
4/24/2023,3.4901
4/25/2023,3.3996
4/26/2023,3.4485
4/27/2023,3.5204
4/28/2023,3.422
5/1/2023,3.5681
5/2/2023,3.4239
5/3/2023,3.3356
5/4/2023,3.3787
5/5/2023,3.437
5/8/2023,3.5072
5/9/2023,3.5186
5/10/2023,3.4426
5/11/2023,3.3843
5/12/2023,3.4625
5/15/2023,3.5019
5/16/2023,3.5339
5/17/2023,3.5641
5/18/2023,3.6457
5/19/2023,3.6726
5/22/2023,3.7148
5/23/2023,3.6919
5/24/2023,3.7419
5/25/2023,3.8174
5/26/2023,3.7983
5/29/2023,3.7983
5/30/2023,3.6866
5/31/2023,3.6426
6/1/2023,3.595
6/2/2023,3.6907
6/5/2023,3.6831
6/6/2023,3.6602
6/7/2023,3.7952
6/8/2023,3.7179
6/9/2023,3.7394
6/12/2023,3.7356
6/13/2023,3.8133
6/14/2023,3.7862
6/15/2023,3.7165
6/16/2023,3.7613
6/19/2023,3.7613
6/20/2023,3.7207
6/21/2023,3.7189
6/22/2023,3.7946
6/23/2023,3.7347
6/26/2023,3.7212
6/27/2023,3.7639
6/28/2023,3.7078
6/29/2023,3.8383
6/30/2023,3.8367
7/3/2023,3.8545
7/4/2023,3.8545
7/5/2023,3.9315
7/6/2023,4.0291
7/7/2023,4.0616
7/10/2023,3.9938
7/11/2023,3.97
7/12/2023,3.8573
7/13/2023,3.7634
7/14/2023,3.8322
7/17/2023,3.8068
7/18/2023,3.7853
7/19/2023,3.7483
7/20/2023,3.8503
7/21/2023,3.8349
7/24/2023,3.8725
7/25/2023,3.8845
7/26/2023,3.8668
7/27/2023,3.9982
7/28/2023,3.9507
7/31/2023,3.9588
8/1/2023,4.023
8/2/2023,4.0775
8/3/2023,4.1751
8/4/2023,4.0338
8/7/2023,4.0885
8/8/2023,4.022
8/9/2023,4.0081
8/10/2023,4.1055
8/11/2023,4.1522
8/14/2023,4.1913
8/15/2023,4.211
8/16/2023,4.2504
8/17/2023,4.2741
8/18/2023,4.2546
8/21/2023,4.3379
8/22/2023,4.3241
8/23/2023,4.1918
8/24/2023,4.2372
8/25/2023,4.2354
8/28/2023,4.202
8/29/2023,4.1197
8/30/2023,4.1139
8/31/2023,4.1081
9/1/2023,4.1788
9/4/2023,4.1788
9/5/2023,4.2598
9/6/2023,4.2797
9/7/2023,4.2441
9/8/2023,4.2641
9/11/2023,4.288
9/12/2023,4.2801
9/13/2023,4.2485
9/14/2023,4.2863
9/15/2023,4.3324
9/18/2023,4.3026
9/19/2023,4.3586
9/20/2023,4.407
9/21/2023,4.4942
9/22/2023,4.4337
9/25/2023,4.5334
9/26/2023,4.5356
9/27/2023,4.6075
9/28/2023,4.5748
9/29/2023,4.5711
10/2/2023,4.6785
10/3/2023,4.7955
10/4/2023,4.7329
10/5/2023,4.7185
10/6/2023,4.8009
10/9/2023,4.8009
10/10/2023,4.653
10/11/2023,4.5582
10/12/2023,4.6969
10/13/2023,4.6124
10/16/2023,4.706
10/17/2023,4.8341
10/18/2023,4.9149
10/19/2023,4.9898
10/20/2023,4.9137
10/23/2023,4.8502
10/24/2023,4.8229
10/25/2023,4.9549
10/26/2023,4.8445
10/27/2023,4.8346
10/30/2023,4.8942
10/31/2023,4.9307
11/1/2023,4.7341
11/2/2023,4.659
11/3/2023,4.5724
11/6/2023,4.6431
11/7/2023,4.5665
11/8/2023,4.4925
11/9/2023,4.6241
11/10/2023,4.6518
11/13/2023,4.6399
11/14/2023,4.4473
11/15/2023,4.5314
11/16/2023,4.4355
11/17/2023,4.4354
11/20/2023,4.4198
11/21/2023,4.3926
11/22/2023,4.4042
11/23/2023,4.4042
11/24/2023,4.4665
11/27/2023,4.3866
11/28/2023,4.3207
11/29/2023,4.2552
11/30/2023,4.3264
12/1/2023,4.1956
12/4/2023,4.2529
12/5/2023,4.1649
12/6/2023,4.104
12/7/2023,4.1495
12/8/2023,4.2256
12/11/2023,4.2333
12/12/2023,4.2006
12/13/2023,4.0164
12/14/2023,3.9208
12/15/2023,3.911
12/18/2023,3.9314
12/19/2023,3.9313
12/20/2023,3.8474
12/21/2023,3.8881
12/22/2023,3.895
12/25/2023,3.895
12/26/2023,3.8967
12/27/2023,3.7944
12/28/2023,3.8443
12/29/2023,3.8791
1/1/2024,3.8791
1/2/2024,3.9294
1/3/2024,3.9162
1/4/2024,3.9988
1/5/2024,4.0457
1/8/2024,4.0305
1/9/2024,4.0133
1/10/2024,4.0283
1/11/2024,3.9658
1/12/2024,3.939
1/15/2024,3.939
1/16/2024,4.0581
1/17/2024,4.1019
1/18/2024,4.142
1/19/2024,4.1226
1/22/2024,4.1052
1/23/2024,4.1282
1/24/2024,4.1762
1/25/2024,4.1184
1/26/2024,4.1373
1/29/2024,4.074
1/30/2024,4.0319
1/31/2024,3.9124
2/1/2024,3.8802
2/2/2024,4.0199
2/5/2024,4.1579
2/6/2024,4.1
2/7/2024,4.1211
2/8/2024,4.154
2/9/2024,4.1754
2/12/2024,4.1793
2/13/2024,4.3143
2/14/2024,4.2554
2/15/2024,4.23
2/16/2024,4.2792
2/19/2024,4.2792
2/20/2024,4.2753
2/21/2024,4.3187
2/22/2024,4.3207
2/23/2024,4.248
2/26/2024,4.2795
2/27/2024,4.3032
2/28/2024,4.2639
2/29/2024,4.2502
3/1/2024,4.1798
3/4/2024,4.2131
3/5/2024,4.1525
3/6/2024,4.102
3/7/2024,4.0827
3/8/2024,4.0749
3/11/2024,4.0982
3/12/2024,4.1507
3/13/2024,4.1899
3/14/2024,4.2903
3/15/2024,4.3063
3/18/2024,4.3242
3/19/2024,4.2925
3/20/2024,4.2728
3/21/2024,4.2669
3/22/2024,4.1981
3/25/2024,4.2454
3/26/2024,4.2316
3/27/2024,4.1903
3/28/2024,4.2003
3/29/2024,4.2003
4/1/2024,4.3092
4/2/2024,4.3491
4/3/2024,4.3472
4/4/2024,4.3094
4/5/2024,4.4016
4/8/2024,4.4198
4/9/2024,4.3616
4/10/2024,4.5435
4/11/2024,4.5865
4/12/2024,4.5216
4/15/2024,4.6014
4/16/2024,4.6674
4/17/2024,4.5873
4/18/2024,4.6326
4/19/2024,4.6207
4/22/2024,4.6085
4/23/2024,4.6004
4/24/2024,4.6417
4/25/2024,4.7039
4/26/2024,4.663
4/29/2024,4.6136
4/30/2024,4.6798
5/1/2024,4.6283
5/2/2024,4.5811
5/3/2024,4.5077
5/6/2024,4.4874
5/7/2024,4.457
5/8/2024,4.4937
5/9/2024,4.4531
5/10/2024,4.4963
5/13/2024,4.4865
5/14/2024,4.4394
5/15/2024,4.34
5/16/2024,4.375
5/17/2024,4.4198
5/20/2024,4.4433
5/21/2024,4.412
5/22/2024,4.4218
5/23/2024,4.4767
5/24/2024,4.465
5/28/2024,4.55
5/29/2024,4.6117
5/30/2024,4.546
5/31/2024,4.4985
6/3/2024,4.3884
6/4/2024,4.3259
6/5/2024,4.2755
6/6/2024,4.287
6/7/2024,4.4335
6/10/2024,4.467
6/11/2024,4.404
6/12/2024,4.316
6/13/2024,4.2442
6/14/2024,4.2209
6/17/2024,4.2809
6/18/2024,4.2227
6/19/2024,4.2227
6/20/2024,4.2594
6/21/2024,4.2554
6/24/2024,4.2321
6/25/2024,4.2476
6/26/2024,4.3294
6/27/2024,4.2864
6/28/2024,4.3961
7/1/2024,4.4613
7/2/2024,4.4316
7/3/2024,4.3587
7/4/2024,4.3587
7/5/2024,4.2784
7/8/2024,4.2783
7/9/2024,4.2959
7/10/2024,4.2841
7/11/2024,4.2101
7/12/2024,4.1829
7/15/2024,4.2294
7/16/2024,4.1576
7/17/2024,4.1576
7/18/2024,4.2021
7/19/2024,4.2389
7/22/2024,4.2525
7/23/2024,4.2506
7/24/2024,4.2838
7/25/2024,4.2407
7/26/2024,4.1939
7/29/2024,4.1744
7/30/2024,4.1394
7/31/2024,4.0296
8/1/2024,3.976
8/2/2024,3.7904
8/5/2024,3.7884
8/6/2024,3.8919
8/7/2024,3.9431
8/8/2024,3.9877
8/9/2024,3.9398
8/12/2024,3.9035
8/13/2024,3.8428
8/14/2024,3.8352
8/15/2024,3.9131
8/16/2024,3.8826
8/19/2024,3.8711
8/20/2024,3.8067
8/21/2024,3.801
8/22/2024,3.8521
8/23/2024,3.799
8/26/2024,3.816
8/27/2024,3.8216
8/28/2024,3.8349
8/29/2024,3.8615
8/30/2024,3.9034
9/2/2024,3.9034
9/3/2024,3.831
9/4/2024,3.7552
9/5/2024,3.7269
9/6/2024,3.708
9/9/2024,3.7004
9/10/2024,3.6423
9/11/2024,3.6534
9/12/2024,3.674
9/13/2024,3.6513
9/16/2024,3.6176
9/17/2024,3.6456
9/18/2024,3.7038
9/19/2024,3.7131
9/20/2024,3.7413
9/23/2024,3.7489
9/24/2024,3.728
9/25/2024,3.7849
9/26/2024,3.7963
9/27/2024,3.7506
9/30/2024,3.7809
